"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Diabetes, adults aged 30+","","2022","Nicaragua","Region of the Americas","Females","","19.347362518","6.403170586","37.573394775","",
"Diabetes, adults aged 30+","","2022","Niger","African Region","Total","","7.455136776","4.747720718","10.85024929","",
"Diabetes, adults aged 30+","","2022","Niger","African Region","Males","","7.102989197","3.596924305","12.005438805","",
"Diabetes, adults aged 30+","","2022","Niger","African Region","Females","","7.795189381","4.063524723","12.941076279","",
"Diabetes, adults aged 30+","","2022","Nigeria","African Region","Total","","13.352232933","6.462041855","23.122732162","",
"Diabetes, adults aged 30+","","2022","Nigeria","African Region","Males","","13.133077621","4.380745888","27.068733215","",
"Diabetes, adults aged 30+","","2022","Nigeria","African Region","Females","","13.610532761","4.080388069","28.790626526","",
"Diabetes, adults aged 30+","","2022","Niue","Western Pacific Region","Total","","29.628950119","15.991781235","45.318637848","",
"Diabetes, adults aged 30+","","2022","Niue","Western Pacific Region","Males","","28.638591766","11.389562607","52.133964539","",
"Diabetes, adults aged 30+","","2022","Niue","Western Pacific Region","Females","","30.676368713","11.853117943","54.873764038","",
"Diabetes, adults aged 30+","","2022","North Macedonia","European Region","Total","","14.243795395","6.406393528","25.055900574","",
"Diabetes, adults aged 30+","","2022","North Macedonia","European Region","Males","","16.246362686","5.004634857","33.346858978","",
"Diabetes, adults aged 30+","","2022","North Macedonia","European Region","Females","","12.319129944","3.504170179","27.399271011","",
"Diabetes, adults aged 30+","","2022","Norway","European Region","Total","","7.219199657","3.92543292","11.879249573","",
"Diabetes, adults aged 30+","","2022","Norway","European Region","Males","","8.69304657","3.612472534","16.094682693","",
"Diabetes, adults aged 30+","","2022","Norway","European Region","Females","","5.741870403","1.979780197","11.852640152","",
"Diabetes, adults aged 30+","","2022","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region","Total","","26.340215683","21.496053696","31.506357193","",
"Diabetes, adults aged 30+","","2022","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region","Males","","23.898319244","17.374076843","31.124744415","",
"Diabetes, adults aged 30+","","2022","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region","Females","","28.473293304","21.399515152","36.186058044","",
"Diabetes, adults aged 30+","","2022","Oman","Eastern Mediterranean Region","Total","","30.287466049","21.943231583","39.345508575","",
"Diabetes, adults aged 30+","","2022","Oman","Eastern Mediterranean Region","Males","","29.0060215","18.106893539","41.203605652","",
"Diabetes, adults aged 30+","","2022","Oman","Eastern Mediterranean Region","Females","","31.396493912","20.134492874","44.064228058","",
"Diabetes, adults aged 30+","","2022","Pakistan","Eastern Mediterranean Region","Total","","39.664588928","31.003236771","48.724914551","",
"Diabetes, adults aged 30+","","2022","Pakistan","Eastern Mediterranean Region","Males","","39.140304565","27.67619133","51.893901825","",
"Diabetes, adults aged 30+","","2022","Pakistan","Eastern Mediterranean Region","Females","","40.166107178","27.812900543","53.157245636","",
"Diabetes, adults aged 30+","","2022","Palau","Western Pacific Region","Total","","20.564121246","13.224593163","29.165271759","",
"Diabetes, adults aged 30+","","2022","Palau","Western Pacific Region","Males","","20.467123032","10.60239315","32.570533752","",
"Diabetes, adults aged 30+","","2022","Palau","Western Pacific Region","Females","","20.893436432","10.522472382","33.386032104","",
"Diabetes, adults aged 30+","","2022","Panama","Region of the Americas","Total","","11.337361336","7.81979847","15.506142616","",
"Diabetes, adults aged 30+","","2022","Panama","Region of the Americas","Males","","9.688719749","5.324429512","15.404396057","",
"Diabetes, adults aged 30+","","2022","Panama","Region of the Americas","Females","","12.845110893","7.770522118","19.052906036","",
"Diabetes, adults aged 30+","","2022","Papua New Guinea","Western Pacific Region","Total","","25.777858734","12.752310753","41.767726898","",
"Diabetes, adults aged 30+","","2022","Papua New Guinea","Western Pacific Region","Males","","26.43812561","9.655976295","49.322257996","",
"Diabetes, adults aged 30+","","2022","Papua New Guinea","Western Pacific Region","Females","","25.071826935","8.002652168","49.472320557","",
"Diabetes, adults aged 30+","","2022","Paraguay","Region of the Americas","Total","","18.20841217","8.292758942","31.985870361","",
"Diabetes, adults aged 30+","","2022","Paraguay","Region of the Americas","Males","","17.15672493","5.084575653","36.500583649","",
"Diabetes, adults aged 30+","","2022","Paraguay","Region of the Americas","Females","","19.128284454","5.802546501","39.417007446","",
"Diabetes, adults aged 30+","","2022","Peru","Region of the Americas","Total","","20.970762253","14.501010895","28.610118866","",
"Diabetes, adults aged 30+","","2022","Peru","Region of the Americas","Males","","19.847751617","11.823899269","30.293125153","",
"Diabetes, adults aged 30+","","2022","Peru","Region of the Americas","Females","","21.946846008","12.901471138","33.234142303","",
"Diabetes, adults aged 30+","","2022","Philippines","Western Pacific Region","Total","","17.404956818","12.695525169","22.710439682","",
"Diabetes, adults aged 30+","","2022","Philippines","Western Pacific Region","Males","","16.404447556","10.311489105","24.216918945","",
"Diabetes, adults aged 30+","","2022","Philippines","Western Pacific Region","Females","","18.258230209","11.507684708","26.052967072","",
"Diabetes, adults aged 30+","","2022","Poland","European Region","Total","","14.241261482","9.708690643","19.826429367","",
"Diabetes, adults aged 30+","","2022","Poland","European Region","Males","","16.504522324","9.781748772","26.011041641","",
"Diabetes, adults aged 30+","","2022","Poland","European Region","Females","","11.995227814","6.641470432","18.978687286","",
"Diabetes, adults aged 30+","","2022","Portugal","European Region","Total","","9.977601051","5.847465515","15.477201462","",
"Diabetes, adults aged 30+","","2022","Portugal","European Region","Males","","13.010938644","6.421652317","21.85332489","",
"Diabetes, adults aged 30+","","2022","Portugal","European Region","Females","","7.34710598","2.940693378","14.195723534","",
"Diabetes, adults aged 30+","","2022","Puerto Rico","Region of the Americas","Total","","27.899274826","15.485459328","42.270324707","",
"Diabetes, adults aged 30+","","2022","Puerto Rico","Region of the Americas","Males","","26.21390152","10.5737257","46.790309906","",
"Diabetes, adults aged 30+","","2022","Puerto Rico","Region of the Americas","Females","","29.320516586","11.690073013","51.79486084","",
"Diabetes, adults aged 30+","","2022","Qatar","Eastern Mediterranean Region","Total","","33.493759155","22.380182266","46.278656006","",
"Diabetes, adults aged 30+","","2022","Qatar","Eastern Mediterranean Region","Males","","33.24786377","19.182701111","49.600421906","",
"Diabetes, adults aged 30+","","2022","Qatar","Eastern Mediterranean Region","Females","","33.643398285","18.812400818","50.410949707","",
"Diabetes, adults aged 30+","","2022",,"Region of the Americas","Total","","16.811958313","14.688650131","19.25399971","",
"Diabetes, adults aged 30+","","2022",,"Region of the Americas","Males","","16.943632126","13.82666111","20.316684723","",
"Diabetes, adults aged 30+","","2022",,"Region of the Americas","Females","","16.692825317","13.690410614","20.284673691","",
"Diabetes, adults aged 30+","","2022","Republic of Korea","Western Pacific Region","Total","","13.979140282","12.365341187","15.6832304","",
"Diabetes, adults aged 30+","","2022","Republic of Korea","Western Pacific Region","Males","","17.075595856","14.50287056","19.868644714","",
"Diabetes, adults aged 30+","","2022","Republic of Korea","Western Pacific Region","Females","","10.809329033","8.965614319","12.81798172","",
"Diabetes, adults aged 30+","","2022","Republic of Moldova","European Region","Total","","11.79871273","8.715126038","15.359944344","",
"Diabetes, adults aged 30+","","2022","Republic of Moldova","European Region","Males","","11.526376724","7.40937376","16.586582184","",
"Diabetes, adults aged 30+","","2022","Republic of Moldova","European Region","Females","","11.894739151","7.645379066","17.044755936","",
"Diabetes, adults aged 30+","","2022","Romania","European Region","Total","","16.667268753","12.761467934","21.062269211","",
"Diabetes, adults aged 30+","","2022","Romania","European Region","Males","","18.335430145","12.668273926","25.088226318","",
"Diabetes, adults aged 30+","","2022","Romania","European Region","Females","","14.816692352","10.02790451","20.582422256","",
"Diabetes, adults aged 30+","","2022","Russian Federation","European Region","Total","","10.657690048","7.079068661","15.157373428","",
"Diabetes, adults aged 30+","","2022","Russian Federation","European Region","Males","","9.820854187","5.231738091","15.973859787","",
"Diabetes, adults aged 30+","","2022","Russian Federation","European Region","Females","","11.088367462","6.122429848","17.721324921","",
"Diabetes, adults aged 30+","","2022","Rwanda","African Region","Total","","6.839425087","4.370426655","9.940818787","",
"Diabetes, adults aged 30+","","2022","Rwanda","African Region","Males","","5.998783588","3.139769316","10.11097908","",
"Diabetes, adults aged 30+","","2022","Rwanda","African Region","Females","","7.521127224","4.070035458","12.261916161","",
"Diabetes, adults aged 30+","","2022","Saint Kitts and Nevis","Region of the Americas","Total","","25.20303154","13.042555809","39.715106964","",
"Diabetes, adults aged 30+","","2022","Saint Kitts and Nevis","Region of the Americas","Males","","22.365531921","7.765796661","42.717506409","",
"Diabetes, adults aged 30+","","2022","Saint Kitts and Nevis","Region of the Americas","Females","","27.75702095","10.926261902","50.205368042","",
"Diabetes, adults aged 30+","","2022","Saint Lucia","Region of the Americas","Total","","24.697732925","18.759618759","31.207015991","",
"Diabetes, adults aged 30+","","2022","Saint Lucia","Region of the Americas","Males","","20.855743408","13.564141273","29.555210114","",
"Diabetes, adults aged 30+","","2022","Saint Lucia","Region of the Americas","Females","","28.160739899","19.317121506","37.763233185","",
"Diabetes, adults aged 30+","","2022","Saint Vincent and the Grenadines","Region of the Americas","Total","","18.955226898","11.363527298","28.190998077","",
"Diabetes, adults aged 30+","","2022","Saint Vincent and the Grenadines","Region of the Americas","Males","","15.091400146","6.632979393","27.312084198","",
"Diabetes, adults aged 30+","","2022","Saint Vincent and the Grenadines","Region of the Americas","Females","","22.979707718","11.344320297","37.274150848","",
"Diabetes, adults aged 30+","","2022","Samoa","Western Pacific Region","Total","","22.108810425","12.464549065","33.981025696","",
"Diabetes, adults aged 30+","","2022","Samoa","Western Pacific Region","Males","","20.766973495","8.723357201","37.751079559","",
"Diabetes, adults aged 30+","","2022","Samoa","Western Pacific Region","Females","","23.464799881","9.560775757","41.366687775","",
"Diabetes, adults aged 30+","","2022","San Marino","European Region","Total","","no data","no data","no data","",
"Diabetes, adults aged 30+","","2022","San Marino","European Region","Males","","no data","no data","no data","",
"Diabetes, adults aged 30+","","2022","San Marino","European Region","Females","","no data","no data","no data","",
"Diabetes, adults aged 30+","","2022","Sao Tome and Principe","African Region","Total","","18.541717529","12.57208252","25.238143921","",
"Diabetes, adults aged 30+","","2022","Sao Tome and Principe","African Region","Males","","17.692220688","10.032403946","27.281442642","",
"Diabetes, adults aged 30+","","2022","Sao Tome and Principe","African Region","Females","","19.380178452","10.918821335","29.577688217","",
